date,region,category,product_name,internal_price,competitor_price,units_sold,inventory_level,revenue,price_index
2026-02-03,West,Lifestyle,Aim Analog Watch,47.29,44.55,12,164,567.0,1.06
2026-02-03,West,Lifestyle,Ajax Full-Zip Sweatshirt,66.03,70.04,45,18,2971.0,0.94
2026-02-03,West,Lifestyle,Ana Running Short,41.28,41.75,44,115,1816.0,0.99
2026-02-03,West,Lifestyle,Angel Light Running Short,37.29,41.29,73,195,2722.0,0.9
2026-02-03,West,Lifestyle,Antonia Racer Tank,35.57,35.02,10,128,356.0,1.02
2026-02-03,West,Lifestyle,Apollo Running Short,36.77,31.26,19,24,699.0,1.18
2026-02-03,West,Lifestyle,Arcadio Gym Short,21.07,18.96,70,41,1475.0,1.11
2026-02-03,West,Lifestyle,Argus All-Weather Tank,17.74,23.83,9,7,160.0,0.74
2026-02-03,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,37.86,40.4,63,134,2385.0,0.94
2026-02-03,West,Lifestyle,Artemis Running Short,45.74,43.16,72,142,3293.0,1.06
2026-02-03,East,Apparel,Abominable Hoodie,67.24,69.02,82,17,5514.0,0.97
2026-02-03,East,Lifestyle,Adrienne Trek Jacket,57.82,55.79,5,79,289.0,1.04
2026-02-03,East,Lifestyle,Aeon Capri,47.78,49.49,7,75,334.0,0.97
2026-02-03,East,Apparel,Aero Daily Fitness Tee,27.27,25.97,97,62,2645.0,1.05
2026-02-03,East,Lifestyle,Aether Gym Pant,70.73,72.96,6,140,424.0,0.97
2026-02-03,East,Lifestyle,Affirm Water Bottle,10.3,6.28,44,197,453.0,1.64
2026-02-03,East,Lifestyle,Aim Analog Watch,45.92,44.08,57,8,2617.0,1.04
2026-02-03,East,Lifestyle,Ajax Full-Zip Sweatshirt,70.32,68.63,94,196,6610.0,1.02
2026-02-03,East,Lifestyle,Ana Running Short,39.31,39.5,25,17,983.0,1.0
2026-02-03,East,Lifestyle,Angel Light Running Short,43.29,43.26,56,152,2424.0,1.0
2026-02-03,East,Lifestyle,Antonia Racer Tank,32.24,32.77,44,196,1419.0,0.98
2026-02-03,East,Lifestyle,Apollo Running Short,30.65,30.82,84,28,2575.0,0.99
2026-02-03,East,Lifestyle,Arcadio Gym Short,23.76,21.94,20,44,475.0,1.08
2026-02-03,East,Lifestyle,Argus All-Weather Tank,19.69,20.53,22,157,433.0,0.96
2026-02-03,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,34.65,37.59,7,74,243.0,0.92
2026-02-03,East,Lifestyle,Artemis Running Short,40.83,43.19,68,86,2776.0,0.95
2026-02-03,Central,Apparel,Abominable Hoodie,68.94,70.01,78,51,5377.0,0.98
2026-02-03,Central,Lifestyle,Adrienne Trek Jacket,55.09,58.1,33,25,1818.0,0.95
2026-02-03,Central,Lifestyle,Aeon Capri,43.86,46.76,37,127,1623.0,0.94
2026-02-03,Central,Apparel,Aero Daily Fitness Tee,21.55,23.21,60,83,1293.0,0.93
2026-02-03,Central,Lifestyle,Aether Gym Pant,71.71,73.35,15,103,1076.0,0.98
2026-02-03,Central,Lifestyle,Affirm Water Bottle,5.0,5.98,64,130,320.0,0.84
2026-02-03,Central,Lifestyle,Aim Analog Watch,45.87,46.57,50,153,2294.0,0.98
2026-02-03,Central,Lifestyle,Ajax Full-Zip Sweatshirt,70.32,70.86,38,171,2672.0,0.99
2026-02-03,Central,Lifestyle,Ana Running Short,43.4,39.24,52,62,2257.0,1.11
2026-02-03,Central,Lifestyle,Angel Light Running Short,37.15,43.41,80,134,2972.0,0.86
2026-02-03,Central,Lifestyle,Antonia Racer Tank,30.84,33.56,61,15,1881.0,0.92
2026-02-03,Central,Lifestyle,Apollo Running Short,30.7,33.42,14,8,430.0,0.92
2026-02-03,Central,Lifestyle,Arcadio Gym Short,23.37,20.97,27,41,631.0,1.11
2026-02-03,Central,Lifestyle,Argus All-Weather Tank,21.71,21.04,17,48,369.0,1.03
2026-02-03,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,36.26,37.85,14,122,508.0,0.96
2026-02-03,Central,Lifestyle,Artemis Running Short,42.19,43.75,95,34,4008.0,0.96
2026-02-03,South,Apparel,Abominable Hoodie,72.87,68.45,51,34,3716.0,1.06
2026-02-03,South,Lifestyle,Adrienne Trek Jacket,55.71,56.83,72,106,4011.0,0.98
2026-02-03,South,Lifestyle,Aeon Capri,48.65,46.95,69,166,3357.0,1.04
2026-02-03,South,Apparel,Aero Daily Fitness Tee,20.13,23.01,60,80,1208.0,0.87
2026-02-03,South,Lifestyle,Aether Gym Pant,70.68,72.34,18,52,1272.0,0.98
2026-02-03,South,Lifestyle,Affirm Water Bottle,5.0,5.3,85,109,425.0,0.94
2026-02-03,South,Lifestyle,Aim Analog Watch,42.35,43.58,37,88,1567.0,0.97
2026-02-03,South,Lifestyle,Ajax Full-Zip Sweatshirt,64.69,67.98,81,162,5240.0,0.95
2026-02-03,South,Lifestyle,Ana Running Short,36.56,41.47,34,70,1243.0,0.88
2026-02-03,South,Lifestyle,Angel Light Running Short,43.82,43.3,16,176,701.0,1.01
2026-02-03,South,Lifestyle,Antonia Racer Tank,36.51,32.53,33,126,1205.0,1.12
2026-02-03,South,Lifestyle,Apollo Running Short,32.76,31.71,30,157,983.0,1.03
2026-02-03,South,Lifestyle,Arcadio Gym Short,15.12,21.36,47,81,711.0,0.71
2026-02-03,South,Lifestyle,Argus All-Weather Tank,23.6,23.71,12,171,283.0,1.0
2026-02-03,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,35.97,38.19,90,35,3237.0,0.94
2026-02-03,South,Lifestyle,Artemis Running Short,44.81,46.33,71,47,3182.0,0.97
2026-02-02,West,Apparel,Abominable Hoodie,73.28,69.28,67,57,4910.0,1.06
2026-02-02,West,Lifestyle,Adrienne Trek Jacket,55.21,58.06,72,183,3975.0,0.95
2026-02-02,West,Lifestyle,Aeon Capri,50.21,49.01,8,184,402.0,1.02
2026-02-02,West,Apparel,Aero Daily Fitness Tee,26.43,23.78,75,41,1982.0,1.11
2026-02-02,West,Lifestyle,Aether Gym Pant,71.2,74.2,89,46,6337.0,0.96
2026-02-02,West,Lifestyle,Affirm Water Bottle,5.58,5.3,82,74,458.0,1.05
2026-02-02,West,Lifestyle,Aim Analog Watch,48.48,46.34,72,166,3491.0,1.05
2026-02-02,West,Lifestyle,Ajax Full-Zip Sweatshirt,65.31,69.63,17,159,1110.0,0.94
2026-02-02,West,Lifestyle,Ana Running Short,38.85,41.49,68,33,2642.0,0.94
2026-02-02,West,Lifestyle,Angel Light Running Short,40.8,43.89,37,111,1510.0,0.93
2026-02-02,West,Lifestyle,Antonia Racer Tank,32.15,33.78,53,17,1704.0,0.95
2026-02-02,West,Lifestyle,Apollo Running Short,32.67,33.08,56,34,1830.0,0.99
2026-02-02,West,Lifestyle,Arcadio Gym Short,21.89,21.5,94,116,2058.0,1.02
2026-02-02,West,Lifestyle,Argus All-Weather Tank,21.93,23.78,56,33,1228.0,0.92
2026-02-02,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,39.35,37.17,45,129,1771.0,1.06
2026-02-02,West,Lifestyle,Artemis Running Short,40.44,44.38,20,128,809.0,0.91
2026-02-02,East,Apparel,Abominable Hoodie,69.2,70.45,89,34,6159.0,0.98
2026-02-02,East,Lifestyle,Adrienne Trek Jacket,52.53,56.03,92,144,4833.0,0.94
2026-02-02,East,Lifestyle,Aeon Capri,51.66,48.18,96,119,4959.0,1.07
2026-02-02,East,Apparel,Aero Daily Fitness Tee,20.2,24.54,45,183,909.0,0.82
2026-02-02,East,Lifestyle,Aether Gym Pant,69.02,73.68,87,22,6005.0,0.94
2026-02-02,East,Lifestyle,Affirm Water Bottle,11.34,5.16,20,177,227.0,2.2
2026-02-02,East,Lifestyle,Aim Analog Watch,40.12,45.31,23,190,923.0,0.89
2026-02-02,East,Lifestyle,Ajax Full-Zip Sweatshirt,71.04,70.12,73,90,5186.0,1.01
2026-02-02,East,Lifestyle,Ana Running Short,36.97,38.92,11,161,407.0,0.95
2026-02-02,East,Lifestyle,Angel Light Running Short,45.79,43.86,43,3,1969.0,1.04
2026-02-02,East,Lifestyle,Antonia Racer Tank,32.5,34.84,23,171,748.0,0.93
2026-02-02,East,Lifestyle,Apollo Running Short,28.05,32.19,31,41,870.0,0.87
2026-02-02,East,Lifestyle,Arcadio Gym Short,20.29,21.48,53,17,1075.0,0.94
2026-02-02,East,Lifestyle,Argus All-Weather Tank,21.61,23.62,12,174,259.0,0.91
2026-02-02,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,43.41,39.2,21,37,912.0,1.11
2026-02-02,East,Lifestyle,Artemis Running Short,46.26,44.81,96,174,4441.0,1.03
2026-02-02,Central,Apparel,Abominable Hoodie,73.04,69.55,76,63,5551.0,1.05
2026-02-02,Central,Lifestyle,Adrienne Trek Jacket,58.06,55.18,89,119,5167.0,1.05
2026-02-02,Central,Lifestyle,Aeon Capri,44.85,48.25,85,56,3812.0,0.93
2026-02-02,Central,Apparel,Aero Daily Fitness Tee,27.59,22.26,57,105,1573.0,1.24
2026-02-02,Central,Lifestyle,Aether Gym Pant,73.0,75.82,21,171,1533.0,0.96
2026-02-02,Central,Lifestyle,Affirm Water Bottle,5.0,6.53,35,96,175.0,0.77
2026-02-02,Central,Lifestyle,Aim Analog Watch,49.89,44.21,13,43,649.0,1.13
2026-02-02,Central,Lifestyle,Ajax Full-Zip Sweatshirt,66.61,68.36,32,108,2132.0,0.97
2026-02-02,Central,Lifestyle,Ana Running Short,35.68,40.09,41,15,1463.0,0.89
2026-02-02,Central,Lifestyle,Angel Light Running Short,46.57,41.68,6,165,279.0,1.12
2026-02-02,Central,Lifestyle,Antonia Racer Tank,37.09,32.04,77,161,2856.0,1.16
2026-02-02,Central,Lifestyle,Apollo Running Short,37.05,31.81,64,98,2371.0,1.16
2026-02-02,Central,Lifestyle,Arcadio Gym Short,17.69,18.38,97,194,1716.0,0.96
2026-02-02,Central,Lifestyle,Argus All-Weather Tank,17.68,23.69,57,17,1008.0,0.75
2026-02-02,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,37.82,40.19,49,146,1853.0,0.94
2026-02-02,Central,Lifestyle,Artemis Running Short,46.87,45.74,97,124,4546.0,1.02
2026-02-02,South,Apparel,Abominable Hoodie,71.1,69.35,21,70,1493.0,1.03
2026-02-02,South,Lifestyle,Adrienne Trek Jacket,59.95,58.81,20,163,1199.0,1.02
2026-02-02,South,Lifestyle,Aeon Capri,49.14,48.42,32,124,1572.0,1.01
2026-02-02,South,Apparel,Aero Daily Fitness Tee,28.4,25.78,76,105,2158.0,1.1
2026-02-02,South,Lifestyle,Aether Gym Pant,69.78,75.5,46,98,3210.0,0.92
2026-02-02,South,Lifestyle,Affirm Water Bottle,6.12,8.23,51,181,312.0,0.74
2026-02-02,South,Lifestyle,Aim Analog Watch,47.0,44.88,68,94,3196.0,1.05
2026-02-02,South,Lifestyle,Ajax Full-Zip Sweatshirt,71.46,70.06,98,65,7003.0,1.02
2026-02-02,South,Lifestyle,Ana Running Short,36.19,39.81,96,171,3474.0,0.91
2026-02-02,South,Lifestyle,Angel Light Running Short,43.94,43.48,41,153,1802.0,1.01
2026-02-02,South,Lifestyle,Antonia Racer Tank,38.03,33.09,63,94,2396.0,1.15
2026-02-02,South,Lifestyle,Apollo Running Short,35.0,33.63,81,71,2835.0,1.04
2026-02-02,South,Lifestyle,Arcadio Gym Short,18.91,20.18,60,84,1135.0,0.94
2026-02-02,South,Lifestyle,Argus All-Weather Tank,26.08,21.13,61,39,1591.0,1.23
2026-02-02,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,36.23,37.27,19,62,688.0,0.97
2026-02-02,South,Lifestyle,Artemis Running Short,48.71,45.49,6,182,292.0,1.07
2026-02-01,West,Apparel,Abominable Hoodie,66.13,69.65,25,128,1653.0,0.95
2026-02-01,West,Lifestyle,Adrienne Trek Jacket,61.61,55.34,89,199,5483.0,1.11
2026-02-01,West,Lifestyle,Aeon Capri,47.0,46.76,93,175,4371.0,1.01
2026-02-01,West,Apparel,Aero Daily Fitness Tee,19.77,23.83,74,22,1463.0,0.83
2026-02-01,West,Lifestyle,Aether Gym Pant,78.86,74.2,87,110,6861.0,1.06
2026-02-01,West,Lifestyle,Affirm Water Bottle,5.24,6.72,20,168,105.0,0.78
2026-02-01,West,Lifestyle,Aim Analog Watch,44.71,45.64,93,145,4158.0,0.98
2026-02-01,West,Lifestyle,Ajax Full-Zip Sweatshirt,66.46,68.37,31,79,2060.0,0.97
2026-02-01,West,Lifestyle,Ana Running Short,43.44,39.42,17,143,738.0,1.1
2026-02-01,West,Lifestyle,Angel Light Running Short,37.96,42.21,61,87,2316.0,0.9
2026-02-01,West,Lifestyle,Antonia Racer Tank,32.85,35.11,89,123,2924.0,0.94
2026-02-01,West,Lifestyle,Apollo Running Short,33.62,31.97,66,1,2219.0,1.05
2026-02-01,West,Lifestyle,Arcadio Gym Short,15.71,19.31,43,114,676.0,0.81
2026-02-01,West,Lifestyle,Argus All-Weather Tank,25.85,20.35,20,76,517.0,1.27
2026-02-01,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,37.54,39.96,22,185,826.0,0.94
2026-02-01,West,Lifestyle,Artemis Running Short,41.41,45.92,78,199,3230.0,0.9
2026-02-01,East,Apparel,Abominable Hoodie,67.55,70.25,26,88,1756.0,0.96
2026-02-01,East,Lifestyle,Adrienne Trek Jacket,59.97,57.59,47,162,2819.0,1.04
2026-02-01,East,Lifestyle,Aeon Capri,49.77,49.88,53,21,2638.0,1.0
2026-02-01,East,Apparel,Aero Daily Fitness Tee,21.03,24.72,90,151,1893.0,0.85
2026-02-01,East,Lifestyle,Aether Gym Pant,75.41,73.94,7,51,528.0,1.02
2026-02-01,East,Lifestyle,Affirm Water Bottle,6.57,5.5,10,179,66.0,1.19
2026-02-01,East,Lifestyle,Aim Analog Watch,40.05,45.46,63,176,2523.0,0.88
2026-02-01,East,Lifestyle,Ajax Full-Zip Sweatshirt,73.7,67.59,30,102,2211.0,1.09
2026-02-01,East,Lifestyle,Ana Running Short,39.75,39.78,47,100,1868.0,1.0
2026-02-01,East,Lifestyle,Angel Light Running Short,38.36,40.26,52,182,1995.0,0.95
2026-02-01,East,Lifestyle,Antonia Racer Tank,37.01,34.52,35,165,1295.0,1.07
2026-02-01,East,Lifestyle,Apollo Running Short,31.95,30.66,56,79,1789.0,1.04
2026-02-01,East,Lifestyle,Arcadio Gym Short,18.8,20.86,60,189,1128.0,0.9
2026-02-01,East,Lifestyle,Argus All-Weather Tank,23.39,22.46,45,28,1053.0,1.04
2026-02-01,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,36.88,40.95,8,120,295.0,0.9
2026-02-01,East,Lifestyle,Artemis Running Short,45.33,44.98,21,169,952.0,1.01
2026-02-01,Central,Apparel,Abominable Hoodie,73.37,69.73,97,183,7117.0,1.05
2026-02-01,Central,Lifestyle,Adrienne Trek Jacket,53.79,55.19,85,154,4572.0,0.97
2026-02-01,Central,Lifestyle,Aeon Capri,47.78,46.36,33,109,1577.0,1.03
2026-02-01,Central,Apparel,Aero Daily Fitness Tee,20.07,23.32,44,141,883.0,0.86
2026-02-01,Central,Lifestyle,Aether Gym Pant,76.72,73.51,34,123,2608.0,1.04
2026-02-01,Central,Lifestyle,Affirm Water Bottle,10.4,6.74,28,123,291.0,1.54
2026-02-01,Central,Lifestyle,Aim Analog Watch,44.63,43.11,74,100,3303.0,1.04
2026-02-01,Central,Lifestyle,Ajax Full-Zip Sweatshirt,65.48,67.17,19,149,1244.0,0.97
2026-02-01,Central,Lifestyle,Ana Running Short,36.32,41.5,42,8,1525.0,0.88
2026-02-01,Central,Lifestyle,Angel Light Running Short,43.94,43.34,57,2,2505.0,1.01
2026-02-01,Central,Lifestyle,Antonia Racer Tank,35.4,32.59,48,44,1699.0,1.09
2026-02-01,Central,Lifestyle,Apollo Running Short,31.27,33.06,63,8,1970.0,0.95
2026-02-01,Central,Lifestyle,Arcadio Gym Short,22.59,19.72,14,7,316.0,1.15
2026-02-01,Central,Lifestyle,Argus All-Weather Tank,19.35,22.09,15,139,290.0,0.88
2026-02-01,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,41.44,38.21,19,101,787.0,1.08
2026-02-01,Central,Lifestyle,Artemis Running Short,47.39,45.96,62,14,2938.0,1.03
2026-02-01,South,Apparel,Abominable Hoodie,64.95,68.73,49,45,3183.0,0.95
2026-02-01,South,Lifestyle,Adrienne Trek Jacket,54.32,58.2,98,60,5323.0,0.93
2026-02-01,South,Lifestyle,Aeon Capri,43.3,49.95,6,140,260.0,0.87
2026-02-01,South,Apparel,Aero Daily Fitness Tee,20.38,23.64,13,144,265.0,0.86
2026-02-01,South,Lifestyle,Aether Gym Pant,72.52,75.03,83,10,6019.0,0.97
2026-02-01,South,Lifestyle,Affirm Water Bottle,9.62,8.77,71,109,683.0,1.1
2026-02-01,South,Lifestyle,Aim Analog Watch,46.82,45.4,98,126,4588.0,1.03
2026-02-01,South,Lifestyle,Ajax Full-Zip Sweatshirt,66.74,67.63,95,146,6340.0,0.99
2026-02-01,South,Lifestyle,Ana Running Short,35.27,38.25,69,102,2434.0,0.92
2026-02-01,South,Lifestyle,Angel Light Running Short,44.43,41.33,34,93,1511.0,1.08
2026-02-01,South,Lifestyle,Antonia Racer Tank,35.18,33.38,11,105,387.0,1.05
2026-02-01,South,Lifestyle,Apollo Running Short,28.74,30.85,12,64,345.0,0.93
2026-02-01,South,Lifestyle,Arcadio Gym Short,19.61,19.88,95,151,1863.0,0.99
2026-02-01,South,Lifestyle,Argus All-Weather Tank,20.58,21.27,98,178,2017.0,0.97
2026-02-01,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,39.57,37.49,94,78,3720.0,1.06
2026-02-01,South,Lifestyle,Artemis Running Short,45.22,45.89,60,190,2713.0,0.99
